,year,stcd,inc,pwin,dv,dvp,fr,po1,po2,redist,dexp,rexp,dpres,stgj,cd
10341,1980,4318,1,1,81.69999694824219,,1,0,0,0,130662,0.0,74.5,43.0,18.0
10016,1980,4319,1,1,,53.20000076293945,1,5,2,0,106573,,28.15999984741211,43.0,19.0
10234,1980,4320,1,1,82.5999984741211,,0,0,0,0,76602,16110.0,77.58999633789062,43.0,20.0
9917,1980,4321,0,0,22.899999618530273,43.0,1,0,0,0,45382,330283.0,33.849998474121094,43.0,21.0
10210,1980,4322,0,0,48.599998474121094,49.400001525878906,1,0,0,0,608064,639700.0,40.939998626708984,43.0,22.0
10281,1980,4323,1,1,69.9000015258789,,0,0,0,0,222905,8516.0,50.22999954223633,43.0,23.0
9915,1980,4324,1,1,61.29999923706055,54.099998474121094,1,1,4,0,390445,126092.0,48.0,43.0,24.0
10444,1980,4401,1,0,47.900001525878906,52.5,0,1,4,0,275313,232206.0,19.309999465942383,44.0,1.0
10397,1980,4402,0,0,31.100000381469727,36.20000076293945,0,1,0,0,43591,220466.0,24.979999542236328,44.0,2.0
10445,1980,4501,0,0,,20.399999618530273,0,5,2,0,,58781.0,46.40999984741211,45.0,1.0
10497,1980,4601,0,0,,27.899999618530273,0,5,2,0,,38697.0,46.81999969482422,46.0,1.0
10612,1980,4602,0,0,,,0,5,2,0,,43672.0,44.560001373291016,46.0,2.0
10644,1980,4603,2,0,38.70000076293945,,9,3,0,0,0,259636.0,41.779998779296875,46.0,3.0
10605,1980,4604,0,0,39.29999923706055,,0,1,0,0,84091,186334.0,52.2599983215332,46.0,4.0
10626,1980,4605,1,1,,,0,5,2,0,7747,,41.20000076293945,46.0,5.0
10563,1980,4606,0,0,,,0,5,2,0,,114929.0,43.79999923706055,46.0,6.0
10595,1980,4607,0,0,,35.70000076293945,0,5,2,0,,33173.0,38.83000183105469,46.0,7.0
10529,1980,4608,1,0,49.70000076293945,51.70000076293945,0,1,8,0,238680,410291.0,37.34000015258789,46.0,8.0
10495,1980,4609,0,0,30.600000381469727,38.099998474121094,0,0,0,0,17198,88461.0,48.95000076293945,46.0,9.0
10681,1980,4610,1,0,48.900001525878906,53.400001525878906,0,0,0,0,270920,459035.0,38.91999816894531,46.0,10.0
10816,1980,4701,0,0,18.799999237060547,34.5,0,0,0,0,474,40045.0,47.560001373291016,47.0,1.0
10876,1980,4702,1,1,66.19999694824219,51.400001525878906,1,0,0,0,143100,15003.0,42.41999816894531,47.0,2.0
10839,1980,4703,1,1,62.70000076293945,58.599998474121094,0,0,0,0,96112,20241.0,43.2599983215332,47.0,3.0
10856,1980,4704,1,0,42.599998474121094,61.099998474121094,0,1,4,0,250728,402884.0,39.470001220703125,47.0,4.0
10765,1980,4705,1,1,51.900001525878906,52.900001525878906,0,0,0,0,362020,213426.0,37.72999954223633,47.0,5.0
10761,1980,4706,1,1,53.599998474121094,62.0,0,0,0,0,234650,200720.0,41.7599983215332,47.0,6.0
10869,1980,4707,1,1,57.29999923706055,53.29999923706055,1,1,4,0,236251,217100.0,49.029998779296875,47.0,7.0
11000,1980,4801,1,1,63.599998474121094,63.400001525878906,0,0,0,0,57941,60925.0,51.0,48.0,1.0
10988,1980,4802,2,0,44.099998474121094,55.29999923706055,9,2,5,0,447450,320980.0,50.22999954223633,48.0,2.0
10982,1980,4803,1,0,47.29999923706055,59.20000076293945,3,0,0,0,186902,155579.0,50.83000183105469,48.0,3.0
11021,1980,4804,1,1,76.5999984741211,,0,0,0,0,102465,0.0,58.09000015258789,48.0,4.0
11093,1980,4901,1,1,56.79999923706055,54.5,0,1,0,0,152364,75766.0,45.70000076293945,49.0,1.0
11054,1980,4902,1,1,54.29999923706055,58.29999923706055,0,0,0,0,225706,292348.0,52.79999923706055,49.0,2.0
11110,1980,4903,1,0,49.0,62.79999923706055,0,1,4,0,136320,195394.0,47.20000076293945,49.0,3.0
11247,1980,4904,1,1,70.5999984741211,66.0999984741211,0,1,0,0,14593,10201.0,52.290000915527344,49.0,4.0
11166,1980,4905,1,1,77.5999984741211,73.69999694824219,0,0,0,0,36250,1107.0,65.63999938964844,49.0,5.0
11257,1980,4906,0,0,40.70000076293945,49.70000076293945,2,1,4,0,234563,498854.0,42.70000076293945,49.0,6.0
11151,1980,4907,1,1,64.69999694824219,62.79999923706055,0,0,0,0,133567,29971.0,50.11000061035156,49.0,7.0
11115,1980,4908,0,0,32.29999923706055,42.099998474121094,1,1,0,0,20656,144225.0,39.619998931884766,49.0,8.0
11123,1980,4909,0,0,21.600000381469727,38.79999923706055,1,0,0,0,2678,143524.0,36.790000915527344,49.0,9.0
11310,1980,5001,0,0,31.399999618530273,41.400001525878906,1,0,0,0,8854,97959.0,30.8700008392334,50.0,1.0
97,1984,101,3,0,49.0,38.20000076293945,9,3,6,0,582198,559065.0,34.95000076293945,1.0,1.0
177,1984,102,0,0,39.900001525878906,49.599998474121094,0,0,0,0,60790,329622.0,36.08000183105469,1.0,2.0
121,1984,103,1,1,,,0,5,2,0,33040,,38.130001068115234,1.0,3.0
25,1984,104,1,1,,,0,5,2,0,100281,,40.310001373291016,1.0,4.0
132,1984,105,1,1,,81.5999984741211,0,5,2,0,127962,,40.209999084472656,1.0,5.0
191,1984,106,1,1,60.0,53.400001525878906,1,1,4,0,569611,355295.0,40.83000183105469,1.0,6.0
136,1984,107,1,1,,,0,5,2,0,69487,,40.47999954223633,1.0,7.0
214,1984,201,0,0,43.099998474121094,28.799999237060547,0,0,0,0,359345,491014.0,30.940000534057617,2.0,1.0
239,1984,301,0,0,21.899999618530273,31.600000381469727,1,0,0,0,2818,317173.0,27.420000076293945,3.0,1.0
322,1984,302,1,1,,72.0999984741211,0,5,2,0,226553,,48.400001525878906,3.0,2.0
253,1984,303,0,0,26.899999618530273,36.70000076293945,0,0,0,0,64411,64847.0,27.899999618530273,3.0,3.0
233,1984,304,0,0,,31.600000381469727,0,5,2,0,,156438.0,28.420000076293945,3.0,4.0
227,1984,305,1,0,48.599998474121094,50.70000076293945,1,1,4,0,731315,744740.0,37.529998779296875,3.0,5.0
376,1984,401,1,1,,64.80000305175781,0,5,2,0,270294,,43.189998626708984,4.0,1.0
356,1984,402,3,1,53.20000076293945,46.099998474121094,9,4,6,0,917467,400310.0,39.650001525878906,4.0,2.0
398,1984,403,0,0,,34.0,0,5,2,0,,57510.0,29.75,4.0,3.0
416,1984,404,1,1,,65.5999984741211,0,5,2,0,93041,,43.56999969482422,4.0,4.0
648,1984,501,1,1,62.29999923706055,51.29999923706055,1,0,0,1,216144,48332.0,47.040000915527344,5.0,1.0
1034,1984,502,0,0,30.5,41.20000076293945,0,0,0,1,38499,367562.0,35.54999923706055,5.0,2.0
450,1984,503,1,1,,,0,5,2,1,233661,,44.68000030517578,5.0,3.0
1477,1984,504,1,1,62.599998474121094,63.900001525878906,0,0,0,1,571064,84739.0,43.20000076293945,5.0,4.0
1188,1984,505,1,1,75.19999694824219,70.9000015258789,2,0,0,1,115903,0.0,66.26000213623047,5.0,5.0
1187,1984,506,1,1,69.5999984741211,54.0,1,1,0,1,460636,70264.0,57.099998474121094,5.0,6.0
635,1984,507,1,1,66.69999694824219,69.0,0,0,0,1,180345,130206.0,47.529998779296875,5.0,7.0
597,1984,508,1,1,60.29999923706055,56.0,0,0,0,1,981171,169356.0,66.08000183105469,5.0,8.0
1186,1984,509,1,1,72.69999694824219,60.70000076293945,0,0,0,1,571886,0.0,49.70000076293945,5.0,9.0
1495,1984,510,1,1,64.5,65.0,0,0,0,1,140908,86078.0,48.470001220703125,5.0,10.0
1057,1984,511,1,1,71.19999694824219,59.0,0,0,0,1,289561,1800.0,49.11000061035156,5.0,11.0
1089,1984,512,0,0,36.79999923706055,34.79999923706055,1,0,0,1,69132,310770.0,42.08000183105469,5.0,12.0
1185,1984,513,1,1,66.4000015258789,67.69999694824219,0,0,0,1,422186,14720.0,41.5,5.0,13.0
1259,1984,514,0,0,24.600000381469727,36.599998474121094,0,0,0,1,0,295327.0,34.810001373291016,5.0,14.0
556,1984,515,1,1,66.69999694824219,65.19999694824219,0,0,0,1,488012,8814.0,40.79999923706055,5.0,15.0
1194,1984,516,1,1,71.9000015258789,85.4000015258789,0,0,0,1,279883,425277.0,46.880001068115234,5.0,16.0
602,1984,517,0,0,27.5,46.0,0,1,0,1,21083,289776.0,36.029998779296875,5.0,17.0
619,1984,518,1,1,67.30000305175781,60.79999923706055,1,0,0,1,195157,14389.0,48.900001525878906,5.0,18.0
676,1984,519,0,0,31.5,36.900001525878906,0,0,0,1,43870,289255.0,36.90999984741211,5.0,19.0
1369,1984,520,0,0,29.100000381469727,31.899999618530273,0,1,0,1,22747,179895.0,29.84000015258789,5.0,20.0
1364,1984,521,0,0,26.399999618530273,25.100000381469727,0,0,0,1,69113,175157.0,27.020000457763672,5.0,21.0
573,1984,522,0,0,,24.200000762939453,0,5,2,1,,106402.0,26.719999313354492,5.0,22.0
505,1984,523,1,1,62.5,59.599998474121094,0,0,0,1,157880,149486.0,46.70000076293945,5.0,23.0
557,1984,524,1,1,65.5999984741211,67.69999694824219,0,0,0,1,117831,133765.0,55.7599983215332,5.0,24.0
1083,1984,525,1,1,74.80000305175781,,0,0,0,1,75415,18360.0,60.88999938964844,5.0,25.0
1182,1984,526,1,1,62.79999923706055,59.599998474121094,1,0,0,1,204427,6545.0,45.45000076293945,5.0,26.0
833,1984,527,1,1,56.79999923706055,61.70000076293945,1,0,0,1,282914,158345.0,46.93000030517578,5.0,27.0
1343,1984,528,1,1,77.0999984741211,80.80000305175781,0,0,0,1,105904,0.0,67.94999694824219,5.0,28.0
760,1984,529,1,1,86.5999984741211,79.80000305175781,0,0,0,1,56291,0.0,78.0,5.0,29.0
641,1984,530,1,1,54.5,53.900001525878906,1,0,0,1,183696,152872.0,44.130001068115234,5.0,30.0
667,1984,531,1,1,70.69999694824219,72.4000015258789,0,0,0,1,338118,0.0,58.9900016784668,5.0,31.0
544,1984,532,1,1,62.400001525878906,59.400001525878906,0,0,0,1,410127,63989.0,40.90999984741211,5.0,32.0
493,1984,533,0,0,26.899999618530273,33.099998474121094,0,1,0,1,40121,101742.0,29.31999969482422,5.0,33.0
1451,1984,534,1,1,59.79999923706055,57.20000076293945,1,0,0,1,182693,28946.0,40.439998626708984,5.0,34.0
796,1984,535,0,0,,31.700000762939453,0,5,2,1,,159517.0,27.899999618530273,5.0,35.0
1193,1984,536,1,1,56.599998474121094,54.29999923706055,0,0,0,1,668299,341657.0,43.68000030517578,5.0,36.0
790,1984,537,0,0,36.400001525878906,39.400001525878906,1,0,0,1,39524,100693.0,34.220001220703125,5.0,37.0
1423,1984,538,1,0,45.79999923706055,54.70000076293945,0,1,8,1,698747,1023001.0,29.860000610351562,5.0,38.0
1534,1984,539,0,0,23.799999237060547,26.5,0,1,0,1,31237,318359.0,22.09000015258789,5.0,39.0
677,1984,540,0,0,34.599998474121094,26.700000762939453,0,0,0,1,129689,172133.0,24.170000076293945,5.0,40.0
780,1984,541,0,0,34.70000076293945,29.5,0,0,0,1,126295,400656.0,35.150001525878906,5.0,41.0
1338,1984,542,0,0,25.200000762939453,29.100000381469727,0,0,0,1,54673,152344.0,26.899999618530273,5.0,42.0
1176,1984,543,0,0,23.5,32.099998474121094,1,0,0,1,18132,357745.0,25.020000457763672,5.0,43.0
1099,1984,544,1,1,71.30000305175781,67.0999984741211,1,0,0,1,261210,9123.0,47.29999923706055,5.0,44.0
735,1984,545,0,0,23.399999618530273,29.899999618530273,0,0,0,1,580,298123.0,28.030000686645508,5.0,45.0
1603,1984,601,1,1,63.099998474121094,61.70000076293945,0,0,0,0,237486,79725.0,52.5099983215332,6.0,1.0
1687,1984,602,1,1,53.900001525878906,62.900001525878906,0,0,0,0,588472,149914.0,39.11000061035156,6.0,2.0
1593,1984,603,2,0,42.29999923706055,54.400001525878906,9,4,6,0,508623,456935.0,36.7400016784668,6.0,3.0
1588,1984,604,0,0,27.799999237060547,30.200000762939453,0,0,0,0,60946,139549.0,31.829999923706055,6.0,4.0
1664,1984,605,0,0,21.399999618530273,40.5,0,0,0,0,3012,294484.0,24.59000015258789,6.0,5.0
1591,1984,606,0,0,,36.400001525878906,2,5,2,0,,458853.0,30.6299991607666,6.0,6.0
1796,1984,701,1,1,61.900001525878906,68.5999984741211,1,0,0,0,362403,22295.0,47.09000015258789,7.0,1.0
1785,1984,702,1,1,54.599998474121094,56.20000076293945,0,1,0,0,526176,53804.0,39.09000015258789,7.0,2.0
1745,1984,703,1,1,52.70000076293945,50.5,1,1,8,0,913007,555682.0,41.06999969482422,7.0,3.0
1842,1984,704,0,0,29.600000381469727,43.20000076293945,0,0,0,0,16312,377747.0,36.529998779296875,7.0,4.0
1787,1984,705,1,0,45.599998474121094,58.900001525878906,0,1,4,0,523460,240758.0,33.099998474121094,7.0,5.0
1844,1984,706,0,0,36.0,48.0,1,0,0,0,266688,510002.0,37.099998474121094,7.0,6.0
1882,1984,801,1,1,58.599998474121094,53.099998474121094,1,0,0,0,354499,704403.0,40.04999923706055,8.0,1.0
2346,1984,901,1,1,,74.4000015258789,0,5,2,0,40444,,23.920000076293945,9.0,1.0
2161,1984,902,1,1,,61.70000076293945,0,5,2,0,122528,,38.279998779296875,9.0,2.0
2016,1984,903,1,1,,84.0999984741211,0,5,2,0,5230,,40.88999938964844,9.0,3.0
1913,1984,904,1,1,64.80000305175781,66.9000015258789,0,0,0,0,404165,22670.0,33.09000015258789,9.0,4.0
2125,1984,905,0,0,,41.20000076293945,0,5,2,0,,84606.0,28.549999237060547,9.0,5.0
2009,1984,906,1,1,,61.400001525878906,1,5,2,0,129525,,35.58000183105469,9.0,6.0
1986,1984,907,1,1,58.79999923706055,74.19999694824219,0,1,0,0,293300,194218.0,37.220001220703125,9.0,7.0
2047,1984,908,0,0,19.700000762939453,,0,0,0,0,7921,104190.0,37.310001373291016,9.0,8.0
1999,1984,909,0,0,21.399999618530273,48.79999923706055,1,0,0,0,14680,311771.0,32.540000915527344,9.0,9.0
2266,1984,910,0,0,38.099998474121094,,0,1,3,0,108457,620362.0,28.81999969482422,9.0,10.0
2116,1984,911,1,1,60.5,70.5999984741211,0,0,0,0,337181,150758.0,25.68000030517578,9.0,11.0
2328,1984,912,0,0,,47.400001525878906,1,5,2,0,,218152.0,33.16999816894531,9.0,12.0
2133,1984,913,0,0,,34.900001525878906,1,5,2,0,,450701.0,25.790000915527344,9.0,13.0
2295,1984,914,1,1,55.400001525878906,73.0,0,0,0,0,441045,336994.0,39.220001220703125,9.0,14.0
2194,1984,915,0,0,34.29999923706055,42.900001525878906,0,0,0,0,97923,372658.0,41.15999984741211,9.0,15.0
2069,1984,916,1,1,56.400001525878906,67.9000015258789,1,1,4,0,561858,113643.0,38.900001525878906,9.0,16.0
1910,1984,917,1,1,,,0,5,2,0,150477,,53.65999984741211,9.0,17.0
2115,1984,918,1,1,60.5,71.19999694824219,0,0,0,0,272890,47858.0,39.630001068115234,9.0,18.0
2307,1984,919,1,1,64.30000305175781,58.79999923706055,0,0,0,0,290912,0.0,35.40999984741211,9.0,19.0
2447,1984,1001,1,1,81.5999984741211,64.0999984741211,1,0,0,0,239901,77845.0,40.84000015258789,10.0,1.0
2434,1984,1002,1,1,,,0,5,2,0,162831,,41.630001068115234,10.0,2.0
2503,1984,1003,1,1,81.4000015258789,71.0,1,0,0,0,162827,0.0,44.88999938964844,10.0,3.0
2563,1984,1004,1,0,46.900001525878906,65.5,0,0,0,0,387869,536752.0,34.290000915527344,10.0,4.0
2515,1984,1005,1,1,,93.5999984741211,0,5,2,0,254826,,67.33999633789062,10.0,5.0
2512,1984,1006,0,0,30.899999618530273,44.70000076293945,0,1,4,0,74940,336065.0,31.40999984741211,10.0,6.0
2382,1984,1007,1,1,55.20000076293945,,2,0,0,0,282042,40192.0,27.190000534057617,10.0,7.0
2420,1984,1008,1,1,,,0,5,2,0,134916,,47.7400016784668,10.0,8.0
2415,1984,1009,1,1,67.5,77.0,0,0,0,0,117480,58230.0,30.670000076293945,10.0,9.0
2378,1984,1010,1,1,,,0,5,2,0,73527,,34.7599983215332,10.0,10.0
2659,1984,1101,1,1,84.80000305175781,,0,0,0,0,200336,7313.0,44.720001220703125,11.0,1.0
2627,1984,1102,1,1,84.9000015258789,,0,0,0,0,121960,0.0,43.630001068115234,11.0,2.0
2679,1984,1201,0,0,31.399999618530273,46.29999923706055,0,0,0,0,33992,266927.0,30.670000076293945,12.0,1.0
2707,1984,1202,0,1,50.099998474121094,47.70000076293945,0,0,0,0,321665,327285.0,22.81999969482422,12.0,2.0
3079,1984,1301,1,1,,94.5999984741211,2,5,2,0,465159,,95.08000183105469,13.0,1.0
3182,1984,1302,1,1,83.0,87.19999694824219,0,0,0,0,119988,7987.0,83.61000061035156,13.0,2.0
3210,1984,1303,1,1,64.4000015258789,74.0,0,0,0,0,300635,13274.0,35.7599983215332,13.0,3.0
3070,1984,1304,0,0,36.0,45.400001525878906,0,0,0,0,0,143888.0,49.95000076293945,13.0,4.0
2951,1984,1305,1,1,63.599998474121094,75.4000015258789,1,0,0,0,86390,0.0,41.66999816894531,13.0,5.0
3012,1984,1306,0,0,24.899999618530273,31.600000381469727,0,0,0,0,6324,226733.0,44.31999969482422,13.0,6.0
2862,1984,1307,1,1,78.4000015258789,86.5,0,0,0,0,196924,10427.0,74.9000015258789,13.0,7.0
3209,1984,1308,1,1,71.30000305175781,83.4000015258789,0,0,0,0,371911,0.0,48.599998474121094,13.0,8.0
3218,1984,1309,1,1,67.5,67.5,0,0,0,0,106197,86851.0,54.97999954223633,13.0,9.0
2860,1984,1310,0,0,27.399999618530273,41.0,0,0,0,0,28938,141959.0,31.450000762939453,13.0,10.0
2969,1984,1311,1,1,62.599998474121094,72.5999984741211,0,0,0,0,211809,74153.0,40.689998626708984,13.0,11.0
2921,1984,1312,0,0,22.200000762939453,31.700000762939453,0,0,0,0,5000,443781.0,23.1200008392334,13.0,12.0
3260,1984,1313,3,0,33.0,30.200000762939453,9,3,6,0,29735,176689.0,45.869998931884766,13.0,13.0
3140,1984,1314,3,0,37.79999923706055,35.400001525878906,9,3,6,0,58521,436508.0,30.809999465942383,13.0,14.0
2823,1984,1315,0,0,26.799999237060547,33.70000076293945,0,0,0,0,31492,206523.0,32.0,13.0,15.0
3097,1984,1316,0,0,41.599998474121094,42.79999923706055,0,0,0,0,199851,325698.0,36.84000015258789,13.0,16.0
3067,1984,1317,1,1,56.70000076293945,52.79999923706055,1,1,4,0,465817,435184.0,45.689998626708984,13.0,17.0
2954,1984,1318,0,0,38.900001525878906,48.400001525878906,0,1,4,0,59997,707734.0,38.13999938964844,13.0,18.0
3200,1984,1319,0,1,52.29999923706055,47.900001525878906,0,1,4,0,300837,389043.0,37.599998474121094,13.0,19.0
3139,1984,1320,1,1,61.29999923706055,50.400001525878906,1,1,0,0,446675,217728.0,41.939998626708984,13.0,20.0
3298,1984,1321,1,1,60.20000076293945,65.69999694824219,0,0,0,0,93283,3785.0,46.58000183105469,13.0,21.0
2852,1984,1322,2,1,50.29999923706055,66.19999694824219,9,4,8,0,195254,225308.0,44.15999984741211,13.0,22.0
3563,1984,1401,2,1,71.0999984741211,56.599998474121094,9,3,0,0,175415,46469.0,56.91999816894531,14.0,1.0
3355,1984,1402,1,1,53.599998474121094,56.20000076293945,0,0,0,0,409593,399755.0,32.09000015258789,14.0,2.0
3414,1984,1403,0,0,47.400001525878906,48.79999923706055,0,1,0,0,260517,460285.0,37.84000015258789,14.0,3.0
3388,1984,1404,0,0,38.79999923706055,35.29999923706055,0,0,0,0,36957,200704.0,32.79999923706055,14.0,4.0
3537,1984,1405,0,0,31.700000762939453,38.900001525878906,0,0,0,0,26170,125307.0,30.899999618530273,14.0,5.0
3483,1984,1406,0,0,26.899999618530273,35.099998474121094,1,0,0,0,14921,235502.0,28.010000228881836,14.0,6.0
3383,1984,1407,0,0,31.899999618530273,37.70000076293945,0,0,0,0,94222,168793.0,33.290000915527344,14.0,7.0
3508,1984,1408,1,1,50.099998474121094,51.70000076293945,1,1,4,0,504478,473066.0,39.380001068115234,14.0,8.0
3545,1984,1409,1,1,65.4000015258789,67.4000015258789,0,0,0,0,208456,11702.0,39.209999084472656,14.0,9.0
3486,1984,1410,1,1,59.20000076293945,66.80000305175781,0,0,0,0,30412,112081.0,51.5099983215332,14.0,10.0
3597,1984,1501,0,0,33.20000076293945,40.79999923706055,0,0,0,0,44207,197835.0,47.380001068115234,15.0,1.0
3584,1984,1502,0,0,36.099998474121094,41.099998474121094,0,1,4,0,132482,269455.0,46.93000030517578,15.0,2.0
3688,1984,1503,0,0,39.29999923706055,44.5,0,0,0,0,112368,366887.0,47.83000183105469,15.0,3.0
3583,1984,1504,1,1,60.70000076293945,66.30000305175781,0,0,0,0,107750,74015.0,50.470001220703125,15.0,4.0
3684,1984,1505,2,0,49.20000076293945,58.900001525878906,9,2,5,0,449067,406532.0,42.130001068115234,15.0,5.0
3609,1984,1506,1,1,62.0,64.30000305175781,0,0,0,0,356946,243165.0,42.380001068115234,15.0,6.0
3813,1984,1601,0,0,23.5,30.600000381469727,0,0,0,0,33633,96624.0,25.350000381469727,16.0,1.0
3814,1984,1602,1,1,60.5,57.400001525878906,1,0,0,0,312591,56620.0,35.790000915527344,16.0,2.0
3842,1984,1603,3,0,42.099998474121094,39.29999923706055,9,4,6,0,273950,444445.0,36.18000030517578,16.0,3.0
3758,1984,1604,1,1,74.4000015258789,75.19999694824219,0,0,0,0,162316,17908.0,35.9900016784668,16.0,4.0
3816,1984,1605,0,0,25.5,31.5,0,0,0,0,0,78682.0,32.02000045776367,16.0,5.0
3943,1984,1701,1,1,,,0,5,2,0,166779,,45.5,17.0,1.0
4012,1984,1702,1,1,62.099998474121094,73.80000305175781,0,0,0,0,7245,0.0,36.41999816894531,17.0,2.0
3984,1984,1703,1,1,68.0999984741211,66.9000015258789,0,0,0,0,157763,29227.0,47.63999938964844,17.0,3.0
3969,1984,1704,0,0,46.29999923706055,45.5,0,0,0,0,427845,311912.0,30.290000915527344,17.0,4.0
4007,1984,1705,0,0,24.100000381469727,34.79999923706055,0,0,0,0,0,188892.0,30.479999542236328,17.0,5.0
3912,1984,1706,0,0,28.200000762939453,42.20000076293945,0,0,0,0,35158,168255.0,37.060001373291016,17.0,6.0
3991,1984,1707,2,1,73.69999694824219,79.4000015258789,9,2,5,0,40447,4999.0,50.939998626708984,17.0,7.0
4154,1984,1801,0,0,,,0,5,2,1,,214072.0,22.290000915527344,18.0,1.0
4150,1984,1802,1,1,,,0,5,2,1,802865,,62.310001373291016,18.0,2.0
4062,1984,1803,1,1,,,0,5,2,1,202540,,33.709999084472656,18.0,3.0
4129,1984,1804,1,1,,,0,5,2,1,176796,,34.189998626708984,18.0,4.0
4079,1984,1805,1,1,,,0,5,2,1,112825,,33.0,18.0,5.0
4163,1984,1806,0,0,,,0,5,2,1,,274942.0,35.279998779296875,18.0,6.0
4041,1984,1807,1,1,,,0,5,2,1,234123,,40.65999984741211,18.0,7.0
4136,1984,1808,1,1,,,0,5,2,1,600000,,48.95000076293945,18.0,8.0
4250,1984,1901,0,0,36.5,48.70000076293945,1,1,4,1,196065,411905.0,40.099998474121094,19.0,1.0
4279,1984,1902,0,0,23.0,33.29999923706055,0,0,0,1,44868,238273.0,37.61000061035156,19.0,2.0
4408,1984,2001,1,1,58.400001525878906,69.30000305175781,0,0,0,0,274650,199429.0,34.66999816894531,20.0,1.0
4366,1984,2002,1,0,48.599998474121094,52.599998474121094,0,0,0,0,808710,598926.0,33.77000045776367,20.0,2.0
4420,1984,2003,1,1,69.0999984741211,74.19999694824219,0,0,0,0,259876,113726.0,49.58000183105469,20.0,3.0
4434,1984,2004,0,0,33.79999923706055,38.79999923706055,0,0,0,0,75788,260483.0,40.630001068115234,20.0,4.0
4386,1984,2005,1,1,72.19999694824219,79.5999984741211,1,0,0,0,214006,11666.0,57.72999954223633,20.0,5.0
4359,1984,2006,1,1,65.0999984741211,74.4000015258789,0,1,4,0,188977,65253.0,31.06999969482422,20.0,6.0
4351,1984,2007,1,1,,87.9000015258789,0,5,2,0,133159,,82.13999938964844,20.0,7.0
4424,1984,2008,1,1,72.0,71.30000305175781,0,0,0,0,198746,12923.0,51.38999938964844,20.0,8.0
4791,1984,2101,0,0,27.100000381469727,,0,0,0,0,10409,92037.0,48.84000015258789,21.0,1.0
4590,1984,2102,1,1,68.69999694824219,72.5999984741211,0,0,0,0,51477,2500.0,46.45000076293945,21.0,2.0
4495,1984,2103,1,1,67.4000015258789,,0,0,0,0,168846,45000.0,43.29999923706055,21.0,3.0
4626,1984,2104,1,1,74.19999694824219,59.5,0,0,0,0,370291,17194.0,51.630001068115234,21.0,4.0
4670,1984,2105,2,1,53.400001525878906,,9,2,5,0,860440,484780.0,42.959999084472656,21.0,5.0
4606,1984,2106,1,1,72.69999694824219,57.79999923706055,0,0,0,0,242841,10897.0,44.65999984741211,21.0,6.0
4742,1984,2107,1,1,71.4000015258789,77.80000305175781,0,1,0,0,719214,11065.0,49.47999954223633,21.0,7.0
4499,1984,2108,1,1,,74.9000015258789,0,5,2,0,208271,,63.77000045776367,21.0,8.0
4679,1984,2109,1,1,,65.0999984741211,0,5,2,0,228957,,51.68000030517578,21.0,9.0
4680,1984,2110,1,1,55.70000076293945,68.69999694824219,0,0,0,0,567041,282980.0,45.0099983215332,21.0,10.0
4592,1984,2111,1,1,,,0,5,2,0,56566,,47.900001525878906,21.0,11.0
5065,1984,2201,1,1,89.80000305175781,,0,0,0,0,37570,0.0,86.01000213623047,22.0,1.0
4868,1984,2202,0,0,30.700000762939453,33.20000076293945,0,0,0,0,31031,124937.0,35.65999984741211,22.0,2.0
5159,1984,2203,1,1,52.900001525878906,56.900001525878906,0,0,0,0,397112,231310.0,36.540000915527344,22.0,3.0
5069,1984,2204,0,0,33.099998474121094,39.400001525878906,1,0,0,0,21209,222389.0,30.420000076293945,22.0,4.0
5067,1984,2205,3,0,37.79999923706055,46.900001525878906,9,3,6,0,361990,450265.0,31.690000534057617,22.0,5.0
